chargedeviceid,name,latitude,longitude,town,chargedevicestatus,locationtype,datecreated,dateupdated,connectorcount
7b854e1c9778aa8ff839837766cf71d3,ASDA,57.805901,-4.04825,TAIN,IN SERVICE,OTHER,2020-05-04T08:33:48Z,2020-05-04T08:33:48Z,2
92914b863caab3084c5cf0cb02e72b11,ASDA,55.913921,-4.216193,GLASGOW,IN SERVICE,OTHER,2020-05-04T08:34:24Z,2020-05-04T08:34:24Z,2
47c08ed70e9fcc801e6c907b02690c4c,ASDA,55.614983,-2.802469,GALASHIELS,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:34:32Z,2020-05-04T08:34:32Z,2
645c1e3446f288b5ebad0c5093d12250,ASDA,56.642799,-2.88867,FORFAR,IN SERVICE,OTHER,2020-05-04T08:34:47Z,2020-05-04T08:34:47Z,2
5150d1bb2d5a2b2b23b96786673ff854,ASDA,55.913857,-4.216296,GLASGOW,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:35:05Z,2020-05-04T08:35:05Z,2
421f51ad0b692460d1055a774c1b4e82,ASDA,55.886021,-3.69035,BATHGATE,IN SERVICE,OTHER,2020-05-04T08:35:06Z,2020-05-04T08:35:06Z,2
b8bcc73cc36a6017e7574ba10a1f1cb8,ASDA,55.786812,-3.99018,MOTHERWELL,IN SERVICE,OTHER,2020-05-04T08:35:12Z,2020-05-04T08:35:12Z,2
c70689651cb8ec48def7fc31ce1e813d,ASDA,56.405994,-3.444124,PERTH,IN SERVICE,PARK & RIDE SITE,2020-05-04T08:35:12Z,2020-05-04T08:35:12Z,2
2124d983f5e0b86fb5a9e9fd765d63f1,ASDA,55.786888,-3.990322,MOTHERWELL,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:35:14Z,2020-05-04T08:35:14Z,2
c6692c0ad9b24fa7a850967c7046b9a6,ASDA,55.615101,-2.8021,GALASHIELS,IN SERVICE,OTHER,2020-05-04T08:35:20Z,2020-05-04T08:35:20Z,2
3695d4080f70c7cb92a819fb44524314,ASDA,56.406055,-3.444006,PERTH,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:35:20Z,2020-05-04T08:35:20Z,2
4604432d380ebbc6246700f110c28d00,WESTERN TOYOTA 2 LONEHEAD DRIVE,55.941441,-3.408043,EDINBURGH,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:35:20Z,2020-05-04T08:35:20Z,2
8638ecfa25ce39663663e90138cd7963,ARNOLD CLARK TOYOTA,55.8465,-4.479745,PAISLEY,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:35:35Z,2020-05-04T08:35:35Z,2
c8fc43da1806cbb006bc1919a157d138,ASDA,56.6422,-2.88874,FORFAR,IN SERVICE,PUBLIC CAR PARK,2020-05-04T08:35:35Z,2020-05-04T08:35:35Z,2
965c95a3e10f1253fd9c26ebf560f371,ASDA,56.549801,-2.61234,ARBROATH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2020-05-04T08:35:55Z,2020-05-04T08:35:55Z,2
14072b2ff783182847122db384e8863f,ASDA,56.47506,-3.047849,DUNDEE,IN SERVICE,OTHER,2020-05-04T08:36:23Z,2020-05-04T08:36:23Z,2
07bed16fc4f5a2539b6eefecf39ba6a1,ASDA,56.475132,-3.04787,DUNDEE,IN SERVICE,NHS PROPERTY,2020-05-04T08:36:23Z,2020-05-04T08:36:23Z,2
5385bd4228a99b3647537793bf5f584b,ASDA,55.800907,-4.391816,GLASGOW,IN SERVICE,NHS PROPERTY,2020-05-04T08:36:41Z,2020-05-04T08:36:41Z,2
80f7ed32a1d3ccc208b1d2c77d0ea9f4,KILMARNOCK COLLEGE,55.614155,-4.500185,KILMARNOCK,IN SERVICE,DEALERSHIP FORECOURT,2020-05-04T10:17:21Z,2020-05-04T10:17:21Z,2
70a6d0ab10eecafa8b4f616717172fef,WANSBECK WORKSPACE,55.185078,-1.582446,ASHINGTON,IN SERVICE,OTHER,2020-05-04T10:17:38Z,2020-05-04T10:17:38Z,2
adb8d21f0a23d9242b32ab41f363697f,WANSBECK WORKSPACE,55.185173,-1.582706,ASHINGTON,IN SERVICE,OTHER,2020-05-04T10:17:40Z,2020-05-04T10:17:40Z,2
0cd1d8f534d35e1443c8c73effc861d8,WANSBECK WORKSPACE,55.185181,-1.582702,ASHINGTON,IN SERVICE,ON-STREET,2020-05-04T10:17:40Z,2020-05-04T10:17:40Z,2
71397575e4010aaf8364783564e432d7,PIER HEAD CAR PARK,55.002178,-1.4194,SOUTH SHIELDS,IN SERVICE,HOTEL / ACCOMMODATION,2020-05-04T10:18:13Z,2020-05-04T10:18:13Z,2
1dbc14c2bef0ada4bddacc86f3d9205e,MILLHALL ROAD,56.10556,-3.9206,STERLING,IN SERVICE,PUBLIC CAR PARK,2020-05-04T10:18:29Z,2020-05-04T10:18:29Z,2
334b672dc35af9775cd4f8c16245fec8,KIRKNEWTON RAILWAY STATION,55.88887,-3.43361,KIRKNEWTON,IN SERVICE,OTHER,2020-05-04T10:18:45Z,2020-05-04T10:18:45Z,2
1b7b38f8732abc170e9625784aeecab3,SUBSEA 7 PROSPECT ROAD,57.145531,-2.28556,WESTHILL,IN SERVICE,PUBLIC CAR PARK,2020-05-04T10:19:05Z,2020-05-04T10:19:05Z,2
aaa503157d7236cead937939f4511eca,GLASGOW AIRPORT,55.863941,-4.43436,GLASGOW,IN SERVICE,HOTEL / ACCOMMODATION,2020-05-04T10:19:05Z,2020-05-04T10:19:05Z,2
617afc7c38159e7b80ef032f40065615,GLASGOW AIRPORT,55.86404,-4.43436,GLASGOW,IN SERVICE,OTHER,2020-05-04T10:19:05Z,2020-05-04T10:19:05Z,2
44e0f1663f2b1cc73471912180db790c,GLASGOW AIRPORT,55.86414,-4.43436,GLASGOW,IN SERVICE,OTHER,2020-05-04T10:19:05Z,2020-05-04T10:19:05Z,2
ef2fdb39ef029d26be9116f8a4527e5e,BRITISH TELECOMMUNICATIONS PLC,55.019711,-1.510478,NEWCASTLE UPON TYNE,IN SERVICE,LEISURE CENTRE,2020-05-04T10:20:15Z,2020-05-04T10:20:15Z,2
474e38e2114da7ca2d4d04dac567c8fe,BRITISH TELECOMMUNICATIONS PLC NT2,55.019428,-1.51067,NEWCASTLE UPON TYNE,IN SERVICE,RETAIL CAR PARK,2020-05-04T10:50:58Z,2020-05-04T10:50:58Z,2
69c765b770d7e1ef2d85da5214b4a689,CROWNE PLAZA GLASGOW,55.860336,-4.29109,GLASGOW,IN SERVICE,PUBLIC CAR PARK,2020-05-04T10:50:59Z,2020-05-04T10:50:59Z,2
ae67846b5a915d8df87486142e442168,ROTHBURY COMMUNITY HOSPITAL,55.30666,-1.91356,MORPETH,IN SERVICE,PUBLIC CAR PARK,2020-05-04T10:51:08Z,2020-05-04T10:51:08Z,2
7711921390516190b06cddc26e640ceb,NEILSTON LEISURE CENTRE,55.785969,-4.423797,NEILSTON,IN SERVICE,ON-STREET,2020-05-04T10:51:11Z,2020-05-04T10:51:11Z,2
c115a5a4508d46802084db6fa3665fb3,BRIO RETIREMENT MARKETING SUITE,57.03368,-2.17981,STONEHAVEN,IN SERVICE,ON-STREET,2020-05-04T10:51:44Z,2020-05-04T10:51:44Z,2
d0755e7d510816a1ee43d2d978f6bfae,SANDYFORD SMITHY,55.49828,-4.564788,AYRSHIRE,IN SERVICE,WORKPLACE CAR PARK,2020-05-04T10:51:53Z,2020-05-04T10:51:53Z,2
2431b618046250eefa3bb8375038385f,ALEXANDER BAIN HOUSE,55.857307,-4.263363,GLASGOW,IN SERVICE,PUBLIC CAR PARK,2020-05-04T10:51:53Z,2020-05-04T10:51:53Z,2
c51a3d825838871c68a5eb1d451190dc,QUEENS VIEW TORRANCE,55.93718,-4.214732,GLASGOW,IN SERVICE,OTHER,2020-05-04T10:52:33Z,2020-05-04T10:52:33Z,2
a54c200b17dd88879dda3791765f0ff8,GRETNA HALL HOTEL,55.004147,-3.06597,GRETNA,IN SERVICE,PARK & RIDE SITE,2020-05-04T10:52:41Z,2020-05-04T10:52:41Z,2
459a7729a31e972dddb6de614c0f004c,GRETNA HALL HOTEL,55.004147,-3.06597,GRETNA,IN SERVICE,PARK & RIDE SITE,2020-05-04T10:52:41Z,2020-05-04T10:52:41Z,2
3d3bc4aff7727a5f6e170832fda6c47d,SMITHS AT GRETNA GREEN HOTEL,55.00518,-3.065088,GRETNA,IN SERVICE,ON-STREET,2020-05-04T10:52:41Z,2020-05-04T10:52:41Z,2
a742cd4b395fcbb465454f98a440a08f,PENTONBRIDGE INN,55.080063,-2.88154,PENTON,IN SERVICE,PARK & RIDE SITE,2020-05-04T10:52:42Z,2020-05-04T10:52:42Z,2
89c8d2400e09f970ac2ab0677b7d2b33,PROSPECT ROAD,57.145359,2.28621,ABERDEEN,IN SERVICE,RETAIL CAR PARK,2020-05-04T10:52:55Z,2020-05-04T10:52:55Z,2
3af175ecd7b2990531a545bd9a44e431,PROSPECT ROAD,57.145359,2.28621,ABERDEEN,IN SERVICE,PUBLIC CAR PARK,2020-05-04T10:52:55Z,2020-05-04T10:52:55Z,2
5d8fddcbbee1143b186fa89e2c04d83e,PROSPECT ROAD,57.145359,2.28621,ABERDEEN,IN SERVICE,OTHER,2020-05-04T10:52:55Z,2020-05-04T10:52:55Z,2
c041bb6856f6f76a32aa9882a31b2041,PROSPECT ROAD,57.145359,2.28621,ABERDEEN,IN SERVICE,OTHER,2020-05-04T10:52:55Z,2020-05-04T10:52:55Z,2
d4e63095869781fabc00b9501ba37cb4,SUBSEA 7,57.129276,-2.079503,ABERDEEN,IN SERVICE,OTHER,2020-05-04T10:52:55Z,2020-05-04T10:52:55Z,2
77d8b041c3eb7a9860a23f1a72c95f3b,NORTON HOUSE HOTEL & SPA,55.932598,-3.3848,NEWBRIDGE,IN SERVICE,PUBLIC CAR PARK,2020-05-13T16:01:29Z,2020-05-13T16:01:29Z,2
442cc9336276bcc68f23752362b8f14d,CARFRAEMILL,55.7719,-2.7848,LAUDER,IN SERVICE,OTHER,2020-05-13T16:01:41Z,2020-05-13T16:01:41Z,2
84d21d361fe72dbdbacab9ed99a74b1a,SANDYFORD SMITHY,55.498299,-4.5649,AYRSHIRE,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:01:41Z,2020-05-13T16:01:41Z,2
1c9fdc7c13be39627cc503f4334869d7,STEPHENS BAKERY,56.136765,-3.925249,STIRLING,IN SERVICE,PUBLIC CAR PARK,2020-05-13T16:01:41Z,2020-05-13T16:01:41Z,2
b6f1a008f4630c05bd9ea573f34ff380,SMITHS AT GRETNA GREEN HOTEL,55.005173,-3.065013,GRETNA,IN SERVICE,PUBLIC CAR PARK,2020-05-13T16:01:59Z,2020-05-13T16:01:59Z,2
013c362a9dc3d7d359bdd7cebdf6acaa,DOUBLETREE BY HILTON HOTEL DUNBLANE HYDRO,56.190796,-3.953145,DUNBLANE,IN SERVICE,PUBLIC CAR PARK,2020-05-13T16:02:00Z,2020-05-13T16:02:00Z,2
4eaf2561e9842a2d94a02829fb286f6f,STEPHENS BAKERY,56.063633,-3.498063,DUNFERMLINE,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2020-05-13T16:02:14Z,2020-05-13T16:02:14Z,2
1671fa4df3c37e2fee326cf8b93c29c3,STEPHENS BAKERY - KIRKCALDY,56.134201,-3.1319,KIRCKLADY,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:02:14Z,2020-05-13T16:02:14Z,2
19388c9ff528bfad4e1528a79e97daa8,STEPHENS BAKERY - PRIMROSE LANE,56.043404,-3.435541,ROSYTH,IN SERVICE,HOTEL / ACCOMMODATION,2020-05-13T16:02:17Z,2020-05-13T16:02:17Z,2
10bcdb665462e3cd4d10adc7bfbf02db,STEPHENS BAKERY - PRIMROSE LANE,56.043419,-3.435477,ROSYTH,IN SERVICE,HOTEL / ACCOMMODATION,2020-05-13T16:02:17Z,2020-05-13T16:02:17Z,2
85d55406ac93180c9b5dd7154332a548,THE RED DEER,55.942955,-4.01828,GLASGOW,IN SERVICE,OTHER,2020-05-13T16:02:26Z,2020-05-13T16:02:26Z,2
cb94db9e42344daec4cc325e5a5522aa,CROWNE PLAZA GLASGOW,55.86031,-4.291145,GLASGOW,IN SERVICE,RETAIL CAR PARK,2020-05-13T16:02:33Z,2020-05-13T16:02:33Z,2
01f7bcbbe3c7bfcab8456603495841fb,LEVEL 1,55.81863,-4.342979,GLASGOW,IN SERVICE,DEALERSHIP FORECOURT,2020-05-14T08:05:49Z,2020-05-14T08:05:49Z,2
ba3060046f4437524ac67ce7d2becde7,LEVEL 1,55.818829,-4.342999,GLASGOW,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:05:50Z,2020-05-14T08:05:50Z,2
aaad95094b0d3120841eeab984ea36f5,LEVEL 1,55.819031,-4.343019,GLASGOW,IN SERVICE,PARK & RIDE SITE,2020-05-14T08:05:51Z,2020-05-14T08:05:51Z,2
4242d41d714121a04ed4a344851eb5c4,LEVEL 1,55.819229,-4.343039,GLASGOW,IN SERVICE,PUBLIC CAR PARK,2020-05-14T08:05:52Z,2020-05-14T08:05:52Z,2
a415f28ee13ec97d6219867fbc7bbadb,ANGUS COUNCIL UNKNOWN LOCATION,56.635132,-2.919939,FORFAR,IN SERVICE,OTHER,2013-09-25T11:37:55Z,2021-04-09T08:25:07Z,1
cd5e6ee3930e5d315f8139d1a87bb106,ANGUS COUNCIL UNKNOWN LOCATION,56.635232,-2.919939,FORFAR,IN SERVICE,OTHER,2013-09-25T11:37:55Z,2021-04-09T08:25:25Z,1
7ed0db3282702c02c3584ca227520374,COBALT BUSINESS EXCHANGE,55.01559,-1.503687,WALLSEND,IN SERVICE,OTHER,2013-09-25T11:37:56Z,2021-04-09T08:31:56Z,1
80d4c0e3d8705d1ae4cfd19dd89fa34a,COBALT BUSINESS EXCHANGE,55.0156,-1.50347,WALLSEND,IN SERVICE,OTHER,2013-09-25T11:37:56Z,2021-04-09T08:32:57Z,1
33c1551e32887aef85c6007466e667a0,YOUR HOMES NEWCASTLE,55.009181,-1.599109,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:37:56Z,2021-04-09T08:33:48Z,1
4cd693494a8c867c551e0688ec78bde1,YOUR HOMES NEWCASTLE,55.009381,-1.599109,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:37:56Z,2021-04-09T08:34:03Z,1
210bcb6b2b91bc12683f9f87e7c45d6c,QUORUM BUSINESS PARK,55.020299,-1.579031,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:37:57Z,2021-04-09T08:39:40Z,1
b42885b37e25c65c4def62e4b4788509,MIDDLE ENGINE LANE POLICE STATIONS,55.010744,-1.502738,WALLSEND,IN SERVICE,WORKPLACE CAR PARK,2013-09-25T11:37:57Z,2015-09-02T10:01:29Z,1
51cb8efc21e2f073d9261b4d059ed96d,BEDLINGTON POLICE STATION,55.133332,-1.594031,BEDLINGTON,IN SERVICE,WORKPLACE CAR PARK,2013-09-25T11:37:57Z,2015-09-02T10:01:29Z,1
cb16e9966ff8b9db87d4ab07b1d9c117,NORTHUMBRIA UNIVERSITY COACH LANE CAMPUS,55.004885,-1.571115,NEWCASTLE UPON TYNE,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2013-09-25T11:37:58Z,2021-04-09T08:40:30Z,1
64055d56367c68545b1ad9b86faee20c,HYPERDRIVE INNOVATION LTD,55.10325,-1.615021,CRAMLINGTON,IN SERVICE,OTHER,2013-09-25T11:37:58Z,2021-04-09T08:40:41Z,1
21a750226c83e601b384a7a0152d016a,HYPERDRIVE INNOVATION LTD,55.10315,-1.615021,CRAMLINGTON,IN SERVICE,OTHER,2013-09-25T11:37:58Z,2021-04-09T08:40:52Z,1
6c73721a871329829847f6285edeb2e9,COUNTY HALL,55.153114,-1.686299,MORPETH,IN SERVICE,OTHER,2013-09-25T11:37:58Z,2019-12-07T15:21:26Z,2
7fea1fb9e9b410a5a0c5d982fc6f584d,POLAR KRUSH,55.187039,-1.57917,ASHINGTON,IN SERVICE,OTHER,2013-09-25T11:37:58Z,2021-04-09T08:41:08Z,1
4e5bda9137acc28a03969f32fcad74cc,POLAR KRUSH,55.187139,-1.57917,ASHINGTON,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2021-04-19T08:25:43Z,1
2dae9d2217d0a6f4280b0ffc7a69cf7e,OCTAGON HOUSE,55.012021,-1.499219,WALLSEND,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2021-04-19T08:28:43Z,1
1a944d032cfa82fd3fccb56ba18fb914,OCTAGON HOUSE,55.011921,-1.499219,WALLSEND,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2021-04-19T08:28:57Z,1
283062995206f8cbf7c0b50216b9623e,THE NORTHUMBERLAND TAXI AND COACH CENTRE,55.127257,-1.522131,BLYTH,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2019-12-08T09:15:30Z,2
6f240678a0a4b55d7f4046426b637fec,THE NORTHUMBERLAND TAXI AND COACH CENTRE,55.127157,-1.522131,BLYTH,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2019-12-08T09:15:48Z,2
0ec15baa9437436fff3e5fdbb4a7cae3,THE NORTHUMBERLAND TAXI AND COACH CENTRE,55.127357,-1.522131,BLYTH,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2019-12-08T09:16:11Z,2
f87b7d1f666a0a1d86568485a520bffa,NESTLE PLC,55.011472,-1.656127,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2021-04-19T08:31:08Z,1
7aa0c0a3e9f181bc2dd0e35ecae62dd9,NESTLE PLC,55.011272,-1.656127,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:00Z,2021-04-19T08:31:21Z,1
796e0358d2325ea224baf084dbeca14f,NESTLE PLC,55.011772,-1.656127,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:01Z,2021-04-19T08:31:33Z,1
8eeedc66ea8fbcdf2e74294037c2f389,NESTLE PLC,55.011372,-1.656727,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:01Z,2021-04-19T08:31:49Z,1
e2b55042866db16f336e911d6e05a45b,ST NICHOLAS HOSPITAL,55.007849,-1.634267,NEWCASTLE UPON TYNE,IN SERVICE,NHS PROPERTY,2013-09-25T11:38:02Z,2021-04-19T08:43:01Z,1
4c63a38de84c8eb2ad7584bbb274af2d,ST NICHOLAS HOSPITAL,55.007749,-1.634267,NEWCASTLE UPON TYNE,IN SERVICE,NHS PROPERTY,2013-09-25T11:38:02Z,2021-04-19T08:43:26Z,1
b75baac06e4f6bc7b70b18638c0c6e6a,NORTHGATE HOSPITAL,55.184175,-1.709825,MORPETH,IN SERVICE,NHS PROPERTY,2013-09-25T11:38:02Z,2021-04-19T08:43:45Z,1
c60374f391570643f493e67e3338644d,NORTHGATE HOSPITAL,55.184275,-1.709825,MORPETH,IN SERVICE,NHS PROPERTY,2013-09-25T11:38:02Z,2021-04-19T08:44:12Z,1
5159a7b434755d9bb3d0041e46e26f6a,NEWCASTLE BUSINESS VILLAGE,55.020102,-1.546101,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:03Z,2021-04-19T09:00:38Z,1
e50372d3fee4eadec9c42aa6528097cc,NEWCASTLE BUSINESS VILLAGE,55.020202,-1.546101,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:03Z,2021-04-19T09:00:52Z,1
b68bcc008bf06986ac30f9be4452e879,NESTLE PLC,55.011072,-1.656327,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:04Z,2021-04-19T12:19:42Z,1
b5577aba45689865029e06cbcfed73ca,NESTLE PLC,55.011172,-1.656427,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:04Z,2021-04-19T12:19:57Z,1
15a016fffb4a3dc0bb2c48d98d268be7,NESTLE PLC,55.011972,-1.656027,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:04Z,2021-04-19T12:20:13Z,1
e84ac9a0edc8b549661205c41bbf297f,NESTLE PLC,55.011872,-1.656227,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:04Z,2021-04-19T12:20:29Z,1
6c2394673840081070b5b466f1c19da9,NESTLE PLC,55.011572,-1.656127,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:04Z,2021-04-19T12:20:45Z,1
1c1b844e81f60edc6af816d8949a07b0,NORTHUMBERLAND BUSINESS PARK WEST,55.065693,-1.593027,CRAMLINGTON,IN SERVICE,OTHER,2013-09-25T11:38:05Z,2019-12-08T09:24:13Z,2
e3cbb2b5450e080ca960e2958f20e0ee,NESTLE PLC,55.011672,-1.656627,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:05Z,2021-04-19T12:23:59Z,1
2bb5f2f1a6b188d0717a4bc4bdee95f4,HOUSESTEADS CAR PARK,55.009883,-2.323809,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:38:06Z,2021-04-19T12:31:15Z,1
2de40b50ab20fd64a1f091f8ccaff681,HARESHAW LINN CAR PARK,55.145514,-2.252005,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:38:06Z,2021-04-19T12:31:45Z,1
73c0551eb9d9731879220abc605cb9b3,FALSTONE TEA ROOMS,55.180768,-2.435657,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:38:06Z,2021-04-19T12:32:01Z,1
2f8a5cbf6ee1f3467c49a3a7439fa48e,ALWINTON CAR PARK,55.350917,-2.128361,MORPETH,IN SERVICE,OTHER,2013-09-25T11:38:06Z,2021-04-19T12:32:20Z,1
81a5659cadae764d2cea250c130164a2,NORFOLK STREET,55.009836,-1.444229,NORTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:32:35Z,1
2bcacd12d3ca5349f2706ab1bae04e0c,NORFOLK STREET,55.009919,-1.444305,NORTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:32:48Z,1
8121d2d0b97161cdc78238818b1dfee6,BERWICK GARDEN CENTRE,55.757053,-2.039186,BERWICK-UPON-TWEED,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:33:32Z,1
8a8d8c20e667b10dbd2c56801d0e3805,BATTLESTEADS HOTEL,55.086023,-2.221058,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:33:55Z,1
1f3ecb87f576752202975d3e0b868bdc,WHITELEE HOLIDAY COTAGES,55.339241,-2.454973,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:35:05Z,1
9cbf28c493d188e2392351da2d065b2c,WHITELEE HOLIDAY COTAGES,55.339341,-2.454773,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:35:33Z,1
456680b27cd6e23b4ccb5f32e4ec6e57,WHITELEE HOLIDAY COTAGES,55.339441,-2.454873,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:35:19Z,1
e19bb9061707cfad817a4cf3ed174a06,WHITELEE HOLIDAY COTAGES,55.339141,-2.454873,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:35:47Z,1
d337961ae3a865e12888d8785f8032d8,THE BLACK BULL HOTEL,55.546324,-2.014839,WOOLER,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2015-10-26T12:01:26Z,1
08931d765d99d3e849c9674cc289baf7,THE CHEESE FARM,55.086231,-1.651671,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:38:07Z,2021-04-19T12:36:04Z,1
0055a5709f2388ee34e6a39c4719fccb,THE BLACK BULL HOTEL,55.546424,-2.014839,WOOLER,IN SERVICE,OTHER,2013-09-25T11:38:08Z,2015-10-26T12:01:35Z,1
ea61f198cb02bcd84c3265b86d7cd5c0,CRAGSIDE HALL,55.315155,-1.885767,MORPETH,IN SERVICE,OTHER,2013-09-25T11:38:08Z,2021-04-19T12:38:32Z,1
8119c54dfcef505e4800af09b46d01ed,HAGGERSTON CASTLE HOLIDAY PARK,55.687084,-1.934661,BERWICK-UPON-TWEED,IN SERVICE,OTHER,2013-09-25T11:38:08Z,2021-04-19T12:39:04Z,2
81369942850ff88262fb67e116892188,HOUSESTEADS CAR PARK,55.009783,-2.323909,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:38:08Z,2021-04-19T12:39:33Z,1
c1062c774446626c15fc5d6f205a33f1,WILLOWBURN SPORTS AND LEISURE CENTRE,55.402194,-1.696511,ALNWICK,IN SERVICE,LEISURE CENTRE,2013-09-25T11:40:14Z,2020-01-18T09:15:26Z,2
1a5292fc914139fab8b9e7e26cf30af6,KIELDER VALLEY SERVICES LIMITED,55.234074,-2.588823,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:15Z,2021-04-19T12:41:02Z,1
69516965caa2e105770f453ad70d0254,KIELDER VALLEY SERVICES LIMITED,55.234174,-2.588823,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:15Z,2021-04-19T12:41:19Z,1
ece15b23555793f8ba30f202afc924eb,BARNES MOOR COUNTRY CASTLE,55.651779,-2.0073,BERWICK-UPON-TWEED,IN SERVICE,OTHER,2013-09-25T11:40:15Z,2021-07-29T12:02:52Z,1
abc0da447d4fabeacb1f1b1fb75b82d3,BERWICK INFIRMARY SQUARE,55.77304,-2.005409,BERWICK-UPON-TWEED,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:15Z,2021-07-29T12:03:10Z,1
f93e38fc386aa093d1d4e5e14e7a2177,BERWICK INFIRMARY SQUARE,55.77314,-2.005409,BERWICK-UPON-TWEED,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:15Z,2021-07-29T12:03:45Z,1
b44d430b7454e3e7eae0636defd68abb,ALNWICK INFIRMARY DRIVE,55.41057,-1.697553,ALNWICK,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:15Z,2021-07-29T12:04:02Z,1
5125ad2b58405bb877649bbea104f866,ALNWICK INFIRMARY DRIVE,55.41067,-1.697553,ALNWICK,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:15Z,2021-07-29T12:04:21Z,1
c3489537e72478d37e99d662c53be24b,CAWLEDGE BUSINESS PARK,55.397804,-1.692786,ALNWICK,IN SERVICE,OTHER,2013-09-25T11:40:15Z,2019-12-08T09:52:20Z,2
92e9ee85b2a0843ab8dfe06a2e51adee,CAWLEDGE BUSINESS PARK,55.397904,-1.692986,ALNWICK,IN SERVICE,OTHER,2013-09-25T11:40:15Z,2019-12-08T09:52:36Z,2
5990653da56b4075bff360efcc52383f,WOODHORN MUSEUM,55.188933,-1.549573,ASHINGTON,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2019-12-08T09:53:49Z,2
0958560bd45062d115debadb6bca3183,DOXFORD HALL HOTEL AND SPA,55.51118,-1.705801,CHATHILL,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:02:08Z,1
3a8fcf2a8e88e290cf69a9b95726187a,DOXFORD HALL HOTEL AND SPA,55.51128,-1.705701,CHATHILL,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:01:50Z,1
99c21323790ff1b0d80e980918d15f0b,7-9 SOUTH ROAD,55.544775,-2.009157,WOOLER,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:02:26Z,1
